source_node_id	hour	msgs
!10a406ad	2026-07-03 05:00:00	2
!10a406ad	2026-07-03 06:00:00	6
!10a406ad	2026-07-03 08:00:00	4
!10a406ad	2026-07-03 12:00:00	16
!10a406ad	2026-07-03 20:00:00	6
!10a406ad	2026-07-03 21:00:00	6
!10a406ad	2026-07-03 22:00:00	2
!10a406ad	2026-07-03 23:00:00	8
!10a406ad	2026-07-04 00:00:00	4
!10a406ad	2026-07-04 02:00:00	6
!10a406ad	2026-07-04 05:00:00	6
!10a406ad	2026-07-04 06:00:00	4
!10a406ad	2026-07-04 07:00:00	8
!10a406ad	2026-07-04 10:00:00	4
!115a67f6	2026-06-27 21:00:00	7
!115a67f6	2026-06-28 19:00:00	6
!115a67f6	2026-06-30 16:00:00	2
!133a7912	2026-06-27 16:00:00	2
!133a7912	2026-06-27 23:00:00	3
!133a7912	2026-06-28 21:00:00	2
!133a7912	2026-06-29 15:00:00	2
!133a7912	2026-06-29 20:00:00	4
!133a7912	2026-07-01 03:00:00	2
!133a7912	2026-07-01 18:00:00	6
!133a7912	2026-07-01 19:00:00	4
!133a7912	2026-07-01 20:00:00	6
!133a7912	2026-07-03 16:00:00	2
!133a7912	2026-07-03 20:00:00	2
!133a7912	2026-07-04 06:00:00	4
!1454ed85	2026-06-27 11:00:00	4
!1454ed85	2026-06-27 12:00:00	7
!1454ed85	2026-06-27 13:00:00	4
!1454ed85	2026-06-27 14:00:00	2
!1454ed85	2026-06-27 15:00:00	4
!1454ed85	2026-06-27 16:00:00	10
!1454ed85	2026-06-27 17:00:00	8
!1454ed85	2026-06-27 18:00:00	6
!1454ed85	2026-06-27 19:00:00	16
!1454ed85	2026-06-27 20:00:00	14
!1454ed85	2026-06-27 21:00:00	22
!1454ed85	2026-06-27 22:00:00	7
!1454ed85	2026-06-27 23:00:00	4
!1454ed85	2026-06-28 00:00:00	2
!1454ed85	2026-06-28 01:00:00	3
!1454ed85	2026-06-28 02:00:00	7
!1454ed85	2026-06-28 03:00:00	7
!1454ed85	2026-06-28 04:00:00	5
!1454ed85	2026-06-28 05:00:00	3
!1454ed85	2026-06-28 06:00:00	2
!1454ed85	2026-06-28 07:00:00	4
!1454ed85	2026-06-28 08:00:00	6
!1454ed85	2026-06-28 09:00:00	14
!1454ed85	2026-06-28 10:00:00	7
!1454ed85	2026-06-28 11:00:00	5
!1454ed85	2026-06-28 12:00:00	26
!1454ed85	2026-06-28 13:00:00	12
!1454ed85	2026-06-28 14:00:00	8
!1454ed85	2026-06-28 15:00:00	20
!1454ed85	2026-06-28 16:00:00	28
!1454ed85	2026-06-28 17:00:00	6
!1454ed85	2026-06-28 18:00:00	22
!1454ed85	2026-06-28 19:00:00	60
!1454ed85	2026-06-28 20:00:00	98
!1454ed85	2026-06-28 21:00:00	16
!1454ed85	2026-06-28 22:00:00	8
!1454ed85	2026-06-28 23:00:00	12
!1454ed85	2026-06-29 00:00:00	8
!1454ed85	2026-06-29 01:00:00	10
!1454ed85	2026-06-29 02:00:00	4
!1454ed85	2026-06-29 03:00:00	14
!1454ed85	2026-06-29 04:00:00	14
!1454ed85	2026-06-29 05:00:00	2
!1454ed85	2026-06-29 06:00:00	6
!1454ed85	2026-06-29 07:00:00	8
!1454ed85	2026-06-29 08:00:00	122
!1454ed85	2026-06-29 10:00:00	12
!1454ed85	2026-06-29 11:00:00	6
!1454ed85	2026-06-29 12:00:00	50
!1454ed85	2026-06-29 13:00:00	20
!1454ed85	2026-06-29 14:00:00	4
!1454ed85	2026-06-29 15:00:00	38
!1454ed85	2026-06-29 16:00:00	14
!1454ed85	2026-06-29 17:00:00	22
!1454ed85	2026-06-29 18:00:00	8
